custid,townsize,gender,age,birthmonth,ed,jobcat,union,employ,retire,income,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,addresscat,cars,carown,cartype,carvalue,carbought,carbuy,commute,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,card2,card2type,card2benefit,card2fee,card2tenure,carditems,card2items,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,equipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,Customer_cat
6585-JUWMXV-8BJ,2,1,25,April,18,2,0,0,0,13,1.8,0.12,-2.15,0.12,-2.14,0,1,1,16,3,5,0,0,0,0,0,0,0,0,0,1,1,2,0,0,4.3,0,0,1,24,1,0,0,0,0,1,0,0,0,0,9,4,0,0,0,4,4,1,0,7,3,2,2,0,7,4,3,48.39,1,3,43,0,10.25,2.33,457.3,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,1,0,0,1,0,0,0,0,1,1,22,1,1,1,0,1,0,1,0,1,0,0,0,low_spend_cust
3416-IWMXRH-2DM,1,1,70,September,18,5,1,22,0,150,2.2,2.41,0.88,0.89,-0.11,0,5,1,18,4,2,0,0,0,0,0,0,0,0,1,1,5,2,1,0,72.6,0,1,3,19,1,0,1,0,1,0,0,0,0,0,9,2,0,1,1,4,1,1,0,39,3,2,4,1,29,8,5,180.3,0,2,71,1,17.7,2.87,1274.95,1,39.25,3.67,2802.9,7.94,1,59.7,4254.75,1,17.25,2.85,1165,7.06,1,67.05,4.21,4755.65,8.47,1,1,1,4,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,0,0,0,medium_spend_cust
3115-MKOQGP-9MK,2,1,67,June,22,2,0,6,0,126,12,9.6,2.26,5.52,1.71,1,4,1,16,3,5,4,0,0,0,0,4,0,0,1,3,4,2,1,1,49.1,0,0,1,30,1,0,0,0,0,0,0,0,0,0,9,3,1,0,1,4,2,2,0,34,1,4,3,0,24,8,4,215.56,1,2,65,0,17.75,2.88,1100.35,0,0,NA,0,NA,1,35.25,2353.55,1,11.5,2.44,720,6.58,0,0,NA,0,NA,1,0,0,4,0,1,0,0,0,1,31,1,1,1,0,1,0,0,0,1,0,0,0,medium_spend_cust
2468-HIDHNP-Z0B,1,1,22,January,10,1,1,1,0,22,8,0.81,-0.21,0.95,-0.05,1,1,0,-1,-1,3,10,0,0,0,0,0,0,10,1,1,1,0,-1,-1,-1,-1,0,4,21,0,0,0,1,0,0,0,1,0,0,9,4,0,0,0,4,3,1,0,5,3,4,3,0,3,15,7,152.66,0,3,10,1,6.75,1.91,69.45,1,16,2.77,162.6,5.09,1,28.35,224.7,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,4,0,1,0,0,1,1,16,1,1,0,0,1,1,1,0,0,0,0,0,medium_spend_cust
3797-BNLZEA-9WF,4,0,45,November,20,2,0,0,0,56,2,0.52,-0.65,0.6,-0.52,0,1,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,4,2,0,1,22.7,1,0,4,33,1,0,0,1,1,0,0,0,0,0,2,5,0,1,0,4,2,1,0,14,1,3,4,0,13,12,4,71.15,1,1,41,1,12.65,2.54,445.55,1,27.25,3.31,1169,7.06,1,41.3,1683.3,1,11.25,2.42,430,6.06,1,31.15,3.44,1324.1,7.19,1,0,1,2,1,1,0,1,1,1,23,1,1,1,0,1,1,1,1,0,0,0,0,medium_spend_cust
7397-UGDYFH-3S0,2,1,59,May,18,2,0,3,0,118,9.6,4.43,1.49,6.9,1.93,0,3,0,-1,-1,3,0,0,0,0,0,0,0,0,0,2,4,0,-1,-1,-1,-1,0,8,23,0,0,0,1,0,0,0,1,0,0,9,6,1,0,0,1,4,2,0,15,4,1,3,0,5,11,6,167.42,0,2,36,0,7,1.95,243.8,0,0,NA,0,NA,1,32.35,1163.25,1,14.5,2.67,540,6.29,0,0,NA,0,NA,0,0,1,4,0,0,0,1,1,1,21,1,1,1,1,1,1,1,0,0,0,1,1,medium_spend_cust
9301-ANHJWV-DS3,5,0,29,March,10,1,0,4,0,33,14.8,3.24,1.17,1.65,0.5,1,4,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,2,3,1,1,18.7,0,0,1,18,1,0,0,1,0,0,1,0,0,0,9,4,1,0,0,2,1,3,0,11,3,3,2,0,11,7,2,23.94,1,1,28,0,8.9,2.19,232.05,0,0,NA,0,NA,0,0,0,1,14.75,2.69,395,5.98,0,0,NA,0,NA,0,0,0,0,0,0,0,1,0,1,21,1,1,1,0,0,0,1,0,0,0,0,0,low_spend_cust
9717-FVMBYC-YGZ,3,1,68,September,7,1,0,17,0,57,4.9,1.23,0.21,1.56,0.45,0,1,0,-1,-1,1,7,0,2,0,0,0,0,5,0,1,3,0,-1,-1,-1,-1,1,6,22,0,1,0,0,0,1,0,0,0,0,9,6,0,0,0,1,1,1,0,9,4,3,4,0,6,10,11,672.91,1,3,31,1,6.2,1.82,195.9,1,23.75,3.17,738.7,6.6,0,0,0,1,24.5,3.2,805,6.69,0,0,NA,0,NA,0,0,0,0,1,1,1,1,0,1,20,1,1,1,0,0,0,0,0,1,0,0,0,medium_spend_cust
4512-EHRBZV-XTG,3,1,36,February,20,2,0,0,0,65,1.7,0.51,-0.66,0.59,-0.53,0,1,0,-1,-1,1,3,1,1,0,1,0,0,0,0,2,3,1,1,0,40.1,0,0,4,23,0,0,0,1,1,0,0,0,0,0,9,4,0,0,1,1,1,2,1,15,4,3,2,0,13,7,4,239.31,0,1,26,0,5,1.61,116.95,0,0,NA,0,NA,1,33,867.2,1,43.75,3.78,1135,7.03,0,0,NA,0,NA,1,0,1,3,0,0,0,0,1,1,25,1,1,1,0,1,1,1,0,0,0,0,0,medium_spend_cust
5038-OHOZBS-PJD,1,1,34,May,14,1,0,6,0,64,5.5,1.18,0.16,2.34,0.85,0,2,0,-1,-1,1,5,0,1,0,0,0,0,4,1,1,3,2,1,0,31.7,0,0,1,20,1,0,0,0,1,0,1,0,0,0,9,2,1,1,0,3,4,4,0,16,1,3,1,0,16,9,3,104.19,1,2,58,0,15.95,2.77,847.95,1,41.25,3.72,2498.25,7.82,0,0,0,1,19.75,2.98,1110,7.01,1,49.65,3.9,2957,7.99,0,1,0,3,1,1,1,1,1,1,21,1,1,1,1,1,1,0,1,1,0,0,0,medium_spend_cust
3292-NHKPUC-JVO,4,0,79,September,10,6,0,35,1,11,9.6,0.12,-2.13,0.94,-0.06,0,4,1,10,1,2,2,0,0,0,0,0,0,2,0,2,5,2,0,1,4.7,0,0,1,24,1,0,0,1,0,0,0,1,0,0,4,5,0,0,0,3,2,1,0,38,4,1,1,0,29,5,0,0,0,2,70,0,28.45,3.35,1820.05,1,48,3.87,3284.9,8.1,0,0,0,1,37.5,3.62,2625,7.87,0,0,NA,0,NA,0,0,1,0,1,1,1,1,0,1,21,1,1,1,0,0,0,0,0,1,0,0,0,low_spend_cust
5175-ALHRGN-KAA,1,1,49,November,13,6,0,18,0,38,5.6,1.03,0.03,1.1,0.09,0,4,1,17,4,2,6,0,1,0,0,0,0,5,0,3,4,2,1,1,14.5,1,0,3,22,0,0,1,0,1,0,0,1,0,0,9,4,0,0,0,3,1,3,0,31,2,4,3,0,27,7,3,48.98,1,2,69,0,29.3,3.38,2053.75,1,23.75,3.17,1529.35,7.33,0,0,0,1,9.25,2.22,635,6.45,0,0,NA,0,NA,1,0,0,0,1,0,1,1,0,1,19,1,1,1,0,0,0,0,0,1,0,0,0,low_spend_cust
5067-CTUQVG-TFM,3,0,18,January,13,5,0,0,0,13,2.7,0.07,-2.7,0.28,-1.26,1,2,0,-1,-1,2,6,0,0,0,0,0,0,6,0,2,1,2,1,0,9.4,0,0,8,26,0,0,1,1,0,0,0,1,0,0,9,4,1,0,0,2,4,1,0,0,5,2,1,1,0,7,1,18.92,1,3,5,1,4.45,1.49,14.95,0,0,NA,0,NA,1,23.65,101.05,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,4,1,0,0,0,1,1,23,1,0,0,0,1,0,1,0,0,0,0,0,low_spend_cust
4685-EXMRPC-AHT,5,1,20,August,15,6,0,0,0,24,17.1,0.31,-1.17,3.79,1.33,1,1,1,13,2,5,2,1,1,0,0,0,0,0,1,3,1,2,0,1,16.4,1,0,8,28,0,0,1,0,0,0,0,1,0,0,4,1,1,1,0,3,1,1,0,2,4,4,1,0,2,13,4,52.72,1,1,28,0,8.5,2.14,221.55,1,11.25,2.42,353.85,5.87,1,37.15,1030.65,1,17,2.83,490,6.19,1,23.9,3.17,636.9,6.46,1,0,0,1,0,1,0,0,1,1,24,1,1,1,0,1,1,1,1,1,0,0,0,medium_spend_cust
0652-RYSBNB-4NU,2,1,63,September,10,2,0,11,0,34,2.9,0.13,-2.02,0.85,-0.16,0,5,1,12,2,2,6,3,3,0,0,0,0,0,0,2,3,1,1,0,20.6,1,0,5,27,0,0,0,1,1,0,0,0,0,0,9,4,0,0,1,2,4,2,0,22,3,3,4,0,15,10,5,154.14,1,2,40,0,5.15,1.64,171.85,0,0,NA,0,NA,0,0,0,1,16.5,2.8,620,6.43,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,15,1,1,1,0,1,0,0,0,1,0,0,0,medium_spend_cust
1098-DOZXBN-JSH,3,0,67,March,14,2,1,16,0,114,5.9,4.3,1.46,2.42,0.88,0,2,1,8,1,2,3,3,0,0,0,0,0,0,1,1,4,2,1,1,48.5,1,0,1,28,1,0,0,1,0,1,0,0,0,1,9,6,1,1,1,1,4,1,0,15,4,1,2,0,7,14,5,570.49,1,2,35,0,7.75,2.05,261.7,0,0,NA,0,NA,1,22.15,806.15,0,0,NA,0,NA,0,0,NA,0,NA,1,0,0,3,0,0,0,0,0,1,27,1,1,1,0,1,0,1,0,0,0,0,0,high_spend_cust
0198-WSNPJB-YZP,4,1,73,January,10,6,0,28,1,9,8.4,0.05,-3.08,0.71,-0.34,0,3,1,12,2,2,0,0,0,0,0,0,0,0,1,1,5,3,0,0,4.3,0,0,1,28,1,0,1,0,1,0,0,0,0,0,9,6,0,0,0,5,1,1,1,35,3,3,4,1,25,10,0,0,1,2,65,0,25,3.22,1560.55,0,0,NA,0,NA,0,0,0,1,11.5,2.44,720,6.58,0,0,NA,0,NA,1,0,0,0,0,1,1,0,0,1,19,0,0,0,0,0,0,0,0,1,0,0,0,low_spend_cust
3438-TIXFPQ-4I6,4,1,64,June,11,3,0,27,0,116,7.3,1.74,0.55,6.73,1.91,0,5,1,8,1,2,0,0,0,0,0,0,0,0,0,2,5,2,1,1,60.9,1,0,1,30,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,4,1,3,1,33,3,4,1,0,24,9,3,87.67,0,2,61,0,8.2,2.1,457.6,0,0,NA,0,NA,0,0,0,1,10,2.3,590,6.38,0,0,NA,0,NA,1,0,0,0,1,1,0,0,1,1,23,1,1,1,0,1,1,1,0,1,0,0,0,medium_spend_cust
0305-HLODEN-3UF,5,0,38,August,18,1,0,7,0,105,12.1,5.74,1.75,6.96,1.94,0,5,0,-1,-1,1,7,0,1,0,0,0,0,6,0,1,3,2,1,1,52.7,1,0,5,26,0,0,0,0,1,0,0,0,0,0,9,3,0,1,1,4,2,2,0,13,1,3,1,0,8,10,7,390.34,0,3,34,0,12.55,2.53,395.15,0,0,NA,0,NA,1,29.85,936.05,0,0,NA,0,NA,0,0,NA,0,NA,0,0,1,2,0,0,0,0,1,1,19,1,1,1,0,1,1,1,0,0,0,0,0,medium_spend_cust
8346-VQWOHD-RDX,3,1,26,August,18,6,0,1,0,18,13.7,0.71,-0.35,1.76,0.56,0,4,0,-1,-1,1,6,1,1,0,4,0,0,0,1,4,2,3,0,1,11.7,0,0,1,29,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,2,1,0,8,4,4,2,0,6,8,7,203.82,0,1,16,1,6.7,1.9,114.05,1,22,3.09,342.5,5.84,1,39.35,594.15,1,11,2.4,145,4.98,1,26.45,3.28,414.35,6.03,1,1,0,0,1,1,1,1,0,1,17,1,1,0,1,1,1,1,0,0,0,1,0,low_spend_cust
1220-OBCQPF-HFH,1,0,69,January,17,3,1,17,0,46,13.1,2.63,0.97,3.39,1.22,0,5,0,-1,-1,1,2,0,2,0,0,0,0,0,0,2,5,2,1,0,12.4,0,1,8,22,1,0,0,0,0,0,0,1,0,0,9,3,1,1,0,2,2,1,0,21,3,3,2,0,14,15,3,44.95,0,3,46,0,6.65,1.89,287,1,27.25,3.31,1287.25,7.16,0,0,0,1,8.5,2.14,375,5.93,0,0,NA,0,NA,1,1,1,1,1,1,1,1,0,1,18,1,1,1,0,1,0,0,0,1,0,0,0,medium_spend_cust
0206-LHHZYR-TK2,1,0,34,April,19,6,1,2,0,52,4.3,0.8,-0.22,1.43,0.36,0,2,0,-1,-1,1,2,0,2,0,0,0,0,0,1,1,3,3,1,0,28.3,1,0,1,21,1,1,1,1,0,0,0,0,0,0,9,6,1,1,1,4,1,2,0,15,2,4,3,0,7,6,1,23.93,1,1,32,0,5.4,1.69,169.8,0,0,NA,0,NA,1,24.8,747.3,0,0,NA,0,NA,0,0,NA,0,NA,1,0,0,3,0,0,0,0,0,1,19,1,1,1,0,1,1,1,0,0,0,0,0,low_spend_cust
9088-RLQLGN-QEY,2,0,43,June,15,2,0,5,0,62,21.5,3.49,1.25,9.84,2.29,0,3,1,12,2,5,1,1,0,0,0,0,0,0,1,1,4,3,1,1,21.3,0,0,1,18,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,3,2,2,1,19,5,1,2,0,13,13,5,214.84,1,1,48,0,7.55,2.02,381,1,32,3.47,1512,7.32,1,46.2,2151.25,1,17.5,2.86,790,6.67,1,44.8,3.8,2067.55,7.63,1,1,1,2,1,1,1,1,1,1,20,1,1,1,1,1,1,1,0,0,0,0,1,medium_spend_cust
9221-OXUFEY-119,2,1,47,January,17,2,0,4,0,73,1.5,0.3,-1.19,0.79,-0.23,0,5,1,16,3,3,5,0,0,0,0,0,0,5,0,1,4,6,0,1,42.5,0,1,1,26,1,0,1,0,0,0,0,1,0,0,9,5,0,0,0,4,3,4,0,8,1,4,2,1,9,13,5,208.96,1,2,17,0,11.4,2.43,207.6,0,0,NA,0,NA,1,34.25,572.85,0,0,NA,0,NA,0,0,NA,0,NA,1,0,0,3,0,0,0,0,1,1,22,1,1,1,0,1,1,1,0,0,0,0,0,medium_spend_cust
7325-MQSIAL-PMN,5,1,32,July,17,6,0,4,0,27,24.1,3.29,1.19,3.22,1.17,1,2,1,13,2,2,2,0,2,0,0,0,0,0,0,2,2,1,1,0,13.1,0,0,1,27,1,0,0,0,1,0,0,0,0,0,9,5,0,0,0,3,1,4,0,14,5,2,2,0,13,6,10,292.35,1,1,51,0,14.35,2.66,724.75,1,18.75,2.93,952.1,6.86,0,0,0,1,11.75,2.46,550,6.31,0,0,NA,0,NA,0,0,0,0,0,1,0,1,0,1,23,1,1,1,0,1,1,0,0,1,0,0,0,low_spend_cust
9657-VOOLQE-XVR,5,0,48,July,20,1,0,8,0,212,14,10.45,2.35,19.23,2.96,1,5,1,20,5,2,1,1,0,0,0,0,0,0,1,3,4,2,1,1,89.9,1,0,8,24,0,0,0,0,0,0,0,1,1,0,9,6,0,1,1,4,4,4,0,29,1,4,1,0,26,10,3,97.81,0,2,65,0,10.75,2.37,712.35,1,25.25,3.23,1746.2,7.47,0,0,0,1,23.75,3.17,1525,7.33,0,0,NA,0,NA,1,0,0,0,1,1,1,1,0,1,28,1,1,1,0,0,0,0,0,0,0,0,0,medium_spend_cust
8167-NCGHOE-896,2,1,34,May,15,2,0,2,0,49,1.6,0.03,-3.6,0.76,-0.28,1,3,1,18,4,3,2,1,1,0,0,0,0,0,1,1,3,2,1,0,28.2,0,0,1,27,1,0,0,0,1,0,0,0,0,0,9,4,0,0,0,2,1,1,0,7,4,2,1,0,4,7,2,31.96,0,3,17,0,5.45,1.7,92.4,1,15.5,2.74,246.45,5.51,0,0,0,1,21.25,3.06,335,5.81,0,0,NA,0,NA,0,1,0,1,1,0,1,1,0,1,20,1,1,1,0,1,1,0,0,1,0,0,0,low_spend_cust
6447-RZSOGA-5TJ,4,1,33,September,19,2,0,1,0,48,12.3,1.78,0.58,4.12,1.42,0,2,1,16,3,6,4,3,1,0,0,0,0,0,1,3,2,3,0,0,19.1,0,0,1,28,1,0,0,1,0,0,0,0,0,0,9,5,0,0,0,4,1,1,0,15,1,2,2,0,14,7,4,136.22,0,3,54,0,7.7,2.04,453.15,1,26,3.26,1466.65,7.29,0,0,0,1,21,3.04,1145,7.04,0,0,NA,0,NA,0,0,0,1,1,0,0,0,0,1,14,1,1,1,0,1,1,1,0,0,0,0,0,low_spend_cust
2959-PMOTCQ-MAN,4,1,71,November,14,2,0,4,1,9,4.3,0.07,-2.59,0.31,-1.16,0,4,0,-1,-1,1,16,2,2,0,0,0,0,12,0,2,4,2,1,1,4.5,0,1,5,29,0,0,0,0,1,0,0,0,0,1,9,5,0,0,0,2,2,2,0,30,3,1,3,0,24,10,4,78.4,1,2,70,0,25.4,3.23,1797.85,0,0,NA,0,NA,0,0,0,1,28.75,3.36,1900,7.55,0,0,NA,0,NA,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,low_spend_cust
8108-TVOBQR-T28,4,0,47,November,19,2,1,6,0,111,4.2,2.48,0.91,2.18,0.78,0,3,1,14,2,5,0,0,0,0,0,0,0,0,1,1,4,2,1,1,71.2,1,0,8,26,0,0,1,0,0,0,0,1,0,0,9,2,1,1,1,1,2,1,0,20,4,1,3,0,11,9,6,268.02,1,2,37,0,7.5,2.01,308.9,1,15.75,2.76,602.15,6.4,1,41.3,1498.4,0,0,NA,0,NA,1,35.85,3.58,1238.6,7.12,1,1,1,4,0,1,1,1,1,1,24,1,1,1,1,1,0,1,1,0,0,0,0,medium_spend_cust
4215-NCRPOV-WJH,4,0,45,August,20,1,0,3,0,58,14.2,1.93,0.66,6.31,1.84,0,2,1,17,4,5,7,2,1,1,0,0,0,3,0,4,4,1,1,0,26,1,0,8,20,0,0,0,1,0,0,1,1,0,0,9,6,0,0,1,4,1,4,0,3,3,2,4,0,5,13,5,82.99,1,2,13,1,6.55,1.88,72.8,0,0,NA,0,NA,1,33.05,408.95,0,0,NA,0,NA,0,0,NA,0,NA,1,1,0,2,1,0,1,0,1,1,24,1,1,1,0,1,1,0,0,0,0,1,1,medium_spend_cust
6049-GTRGBC-A8O,2,1,71,June,16,1,0,10,0,54,10,1.74,0.55,3.66,1.3,0,4,0,-1,-1,1,9,4,0,0,0,0,0,5,0,1,5,5,1,1,23.5,0,0,1,19,1,0,0,0,1,0,0,0,0,0,3,3,1,1,1,4,2,3,1,32,2,1,1,0,23,10,5,75.93,1,3,66,0,21.4,3.06,1556.35,0,0,NA,0,NA,0,0,0,1,74.75,4.31,5050,8.53,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,15,1,1,1,0,0,0,0,0,1,0,1,0,low_spend_cust
3317-TIXDZH-Y89,2,1,41,June,11,3,1,14,0,55,7.4,3.22,1.17,0.85,-0.16,0,5,1,14,2,2,1,1,0,0,0,0,0,0,1,1,3,2,1,1,34.1,1,0,5,22,0,0,0,0,1,0,0,0,0,0,9,4,1,0,1,1,4,4,1,13,4,2,2,0,10,9,4,202.22,0,3,35,0,11.05,2.4,351.95,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,19,1,1,1,0,0,0,0,0,1,0,0,0,medium_spend_cust
8217-TTOBPD-QXG,2,1,65,September,15,6,0,27,1,29,6,0.82,-0.2,0.92,-0.08,0,3,0,-1,-1,1,7,1,0,1,0,0,0,5,0,2,4,2,0,1,12.1,1,0,1,33,1,0,0,0,0,0,0,0,0,0,9,5,0,0,0,2,3,3,0,18,5,1,3,0,12,12,2,35.62,0,2,44,0,5.35,1.68,235.9,0,0,NA,0,NA,1,40.65,1769.95,1,15,2.71,590,6.38,1,30.35,3.41,1278.95,7.15,1,0,1,4,0,0,0,1,1,1,23,1,1,1,0,1,1,1,1,0,0,0,0,medium_spend_cust
5465-RCVVOV-5OE,3,0,76,November,22,2,0,9,1,9,3.7,0.05,-3.07,0.29,-1.25,0,5,1,20,5,2,12,1,0,0,0,0,0,11,0,2,5,2,0,1,3.2,1,0,1,23,1,1,0,1,1,0,0,0,0,0,9,2,0,0,0,4,2,3,0,31,2,4,4,0,21,12,2,31.19,0,2,64,1,24.55,3.2,1638.75,0,0,NA,0,NA,1,33.35,2188.45,1,5.25,1.66,310,5.74,1,27.8,3.33,1659.45,7.41,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,low_spend_cust
7659-SLZWCO-IW8,4,0,67,July,16,1,0,7,0,39,18.4,1.52,0.42,5.65,1.73,0,4,1,16,3,2,0,0,0,0,0,0,0,0,1,3,5,1,1,0,19.5,0,1,1,25,1,0,0,1,0,0,1,0,0,1,9,4,0,0,0,4,2,2,1,33,3,3,3,0,26,10,5,104.28,0,2,70,0,14.2,2.65,1043.35,1,20.5,3.02,1417.1,7.26,0,0,0,1,22.5,3.11,1510,7.32,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,20,1,1,1,0,1,0,0,0,1,0,0,0,medium_spend_cust
4726-UUKTZM-V4K,1,0,63,December,13,2,0,11,1,10,9.4,0.16,-1.85,0.78,-0.25,0,5,1,9,1,2,2,2,0,0,0,0,0,0,1,1,4,2,1,1,5.1,1,0,1,19,1,0,1,0,0,0,0,0,0,0,9,4,1,0,0,3,1,4,0,28,5,1,1,1,25,12,6,76.82,1,3,60,1,22.55,3.12,1384.5,0,0,NA,0,NA,0,0,0,1,31.5,3.45,1755,7.47,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,1,23,0,1,1,0,0,1,0,0,1,0,0,1,low_spend_cust
9906-YUMMTT-90Q,3,1,53,April,8,1,0,10,0,25,6.8,0.73,-0.31,0.97,-0.04,0,2,1,9,1,3,0,0,0,0,0,0,0,0,0,2,2,3,0,0,9.7,0,1,1,23,1,1,0,1,1,0,0,1,0,0,9,3,1,0,0,2,1,1,0,12,5,4,1,1,7,8,5,73.59,0,3,30,0,6.35,1.85,187.05,0,0,NA,0,NA,0,0,0,1,14.5,2.67,435,6.08,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,23,1,1,1,0,0,0,0,0,0,0,0,0,low_spend_cust
6653-HWCEVB-MHU,3,1,41,February,11,1,1,10,0,40,4.3,0.89,-0.12,0.83,-0.18,0,2,1,16,3,4,6,0,0,0,0,0,0,6,0,2,3,2,0,0,15.1,0,1,1,31,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,2,4,1,0,13,4,2,3,0,8,7,7,170.8,1,3,19,0,4.35,1.47,78.9,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,15,1,1,1,0,0,0,0,0,0,0,0,0,low_spend_cust
4833-OONLQK-V96,1,1,77,April,21,6,0,31,1,66,20,6.1,1.81,7.1,1.96,0,3,0,-1,-1,1,7,1,0,0,0,0,0,6,1,4,5,0,-1,-1,-1,-1,1,10,35,0,0,0,0,0,0,0,1,0,1,9,4,0,0,1,2,3,4,0,38,3,2,2,0,29,11,3,82.36,1,1,72,0,56.9,4.04,4290.7,1,19,2.94,1480.5,7.3,0,0,0,1,58.25,4.06,4155,8.33,0,0,NA,0,NA,1,0,0,2,0,0,0,0,0,1,12,1,1,1,0,1,0,0,0,1,0,0,0,medium_spend_cust
9976-YGHFSH-GYQ,4,1,43,January,16,2,0,5,0,58,7.7,1.17,0.16,3.3,1.19,1,3,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,3,4,1,1,30.2,1,1,1,26,1,0,1,1,0,1,1,0,0,0,9,1,1,1,1,2,3,2,0,1,1,4,4,0,1,9,3,101.06,0,3,1,1,0.9,-0.11,0.9,1,16,2.77,16,2.77,0,0,0,0,0,NA,0,NA,1,14.55,2.68,14.55,2.68,0,0,0,0,1,1,0,0,0,1,17,0,1,0,0,1,1,1,0,0,0,0,0,medium_spend_cust
8951-XCUNDQ-GSX,1,1,66,August,17,2,0,19,0,109,4.6,2.25,0.81,2.77,1.02,0,4,0,-1,-1,2,0,0,0,0,0,0,0,0,1,1,4,2,1,1,55.5,0,1,5,22,1,0,0,1,1,0,0,0,0,0,9,7,1,0,1,4,1,4,1,14,2,3,2,0,11,9,6,204.85,1,2,33,0,6.9,1.93,233.75,0,0,NA,0,NA,1,29.15,929,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,1,1,1,0,0,0,1,28,1,1,1,0,1,1,0,0,0,0,0,0,medium_spend_cust
9197-GCTAAU-00Z,3,0,47,October,13,3,0,10,0,48,6.9,1.55,0.44,1.76,0.57,0,4,1,14,2,3,0,0,0,0,0,0,0,0,0,1,3,3,1,0,27.5,1,0,7,34,0,0,0,0,0,0,1,0,0,0,9,6,1,1,1,3,3,1,1,10,5,4,4,0,10,12,8,205.82,1,2,35,1,9.5,2.25,292.9,0,0,NA,0,NA,0,0,0,1,12,2.48,380,5.94,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,27,1,1,1,0,1,1,0,0,0,0,0,0,low_spend_cust
9587-OELKTA-OVY,2,0,63,October,16,1,0,13,0,76,7.2,1.76,0.57,3.71,1.31,0,4,0,-1,-1,1,8,0,0,0,0,0,0,8,0,1,4,1,1,0,32.3,1,0,5,28,0,0,0,0,1,0,0,0,0,0,9,4,0,0,1,3,1,1,0,22,4,4,4,1,19,8,7,210.47,0,2,34,0,5.95,1.78,181.6,1,23.75,3.17,735.35,6.6,0,0,0,1,16.25,2.79,520,6.25,0,0,NA,0,NA,1,0,0,0,1,1,1,1,0,1,24,1,1,1,0,0,0,1,0,1,0,0,0,medium_spend_cust
7245-IQSJWH-NNJ,1,1,75,June,14,6,1,29,1,22,6,0.88,-0.12,0.44,-0.83,0,3,1,11,1,2,8,0,1,0,0,0,0,7,1,3,2,2,1,0,11.8,0,0,1,19,1,0,0,0,0,0,0,0,0,0,9,7,1,1,0,2,2,1,1,36,4,2,3,1,27,5,8,154.73,0,2,66,0,35.95,3.58,2315.45,1,35.25,3.56,2404.55,7.79,0,0,0,1,26.75,3.29,1775,7.48,0,0,NA,0,NA,1,1,1,1,0,1,1,0,1,1,18,1,1,1,0,1,0,0,0,1,0,1,0,low_spend_cust
6644-LTNAQB-HD3,1,0,37,December,16,6,0,10,0,35,8.7,2.27,0.82,0.78,-0.25,0,4,0,-1,-1,1,2,0,0,2,0,0,0,0,0,2,2,3,0,1,14.1,0,0,1,29,1,0,0,1,0,0,0,0,0,0,9,4,1,0,1,3,4,2,0,1,2,3,1,1,1,9,1,42.89,1,1,2,0,8.55,2.15,15.5,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,1,1,1,1,1,0,1,20,1,1,1,0,1,0,0,0,0,0,0,0,medium_spend_cust
